from,to,value,width,color,smooth,dashes,title,label,font.align,font.size,font.strokeWidth,font.strokeColor,arrows,bridge_id,bridge_type
chapter4::authority_legitimacy_intent,chapter4::authority_maintenance,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::authority_legitimacy_intent,chapter4::hierarchy_authority,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::authority_legitimacy_intent,chapter4::trust_credibility,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::authority_maintenance,chapter4::hierarchy_authority,3,1.7320508075688772,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::authority_maintenance,chapter4::trust_credibility,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::breach_correction,chapter4::obedience_threshold,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::breach_correction,chapter4::punishment_enforcement,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::breach_correction,chapter4::rule_order_tacit_norms,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::conformity_without_assent,chapter4::context_observation_variability,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::conformity_without_assent,chapter4::moral_neutral_discipline,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::consequence_managed_compliance,chapter4::surveillance_visibility,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::consequence_managed_compliance,chapter4::visible_signs_legibility,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::context_observation_variability,chapter4::moral_neutral_discipline,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::context_observation_variability,chapter4::prior_home_values,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::context_observation_variability,chapter4::self_discipline_personal_rule,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::durability_after_control,chapter4::strategic_display_persona,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::durability_after_control,chapter4::surveillance_visibility,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::eye_service_appearance_gap,chapter4::standard_uncertainty_modelling,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::eye_service_appearance_gap,chapter4::strategic_display_persona,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::eye_service_appearance_gap,chapter4::unwatched_durability_test,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::hierarchy_authority,chapter4::non_negotiable_army_order,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::hierarchy_authority,chapter4::trust_credibility,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::moral_neutral_discipline,chapter4::self_discipline_personal_rule,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::motivation_vs_discipline,chapter4::unwatched_durability_test,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::non_negotiable_army_order,chapter4::obedience_threshold,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::non_negotiable_army_order,chapter4::operational_reliability_risk,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::obedience_threshold,chapter4::punishment_enforcement,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::personal_responsibility_moralisation,chapter4::widened_life_governance,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::prior_home_values,chapter4::prior_socialisation_mismatch,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::prior_home_values,chapter4::widened_life_governance,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::public_reputation_expectation,chapter4::trust_credibility,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::public_reputation_expectation,chapter4::visible_signs_legibility,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::repetition_habit_memory,chapter4::self_regulation_autonomy,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::repetition_habit_memory,chapter4::visible_signs_legibility,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter4::strategic_display_persona,chapter4::surveillance_visibility,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::accountability_orientation,chapter5::bodily_regulation,5,2.23606797749979,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::accountability_orientation,chapter5::collective_accountability,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::accountability_orientation,chapter5::consequence_linkage,3,1.7320508075688772,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::accountability_orientation,chapter5::embodied_standardisation,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::accountability_orientation,chapter5::explanatory_reasoning,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::accountability_orientation,chapter5::habit_repetition,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::accountability_orientation,chapter5::motivational_activation,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::accountability_orientation,chapter5::psychological_uncertainty,4,2,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::accountability_orientation,chapter5::reciprocal_obligation,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::accountability_orientation,chapter5::relational_influence,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::accountability_orientation,chapter5::standard_setting,8,2.8284271247461903,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::accountability_orientation,chapter5::temporal_control,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::accountability_orientation,chapter5::visibility_supervision,3,1.7320508075688772,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::adaptation_timetable,chapter5::consequence_linkage,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::adaptation_timetable,chapter5::embodied_standardisation,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::adaptation_timetable,chapter5::habit_interruption,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_proof,chapter5::bodily_restriction,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_proof,chapter5::consequence_linkage,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_proof,chapter5::psychological_uncertainty,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_proof,chapter5::ritualised_unity,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_proof,chapter5::visibility_supervision,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_regulation,chapter5::coercive_correction,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_regulation,chapter5::durability_testing,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_regulation,chapter5::embodied_standardisation,6,2.449489742783178,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_regulation,chapter5::explanatory_reasoning,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_regulation,chapter5::habit_interruption,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_regulation,chapter5::psychological_uncertainty,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_regulation,chapter5::ritualised_unity,3,1.7320508075688772,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_regulation,chapter5::standard_setting,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_regulation,chapter5::symbolic_coercion,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_regulation,chapter5::symbolic_cohesion,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_regulation,chapter5::temporal_control,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_restriction,chapter5::coercive_correction,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_restriction,chapter5::consequence_linkage,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_restriction,chapter5::explanatory_reasoning,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_restriction,chapter5::visibility_supervision,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
