from,to,value,width,color,smooth,dashes,title,label,font.align,font.size,font.strokeWidth,font.strokeColor,arrows,bridge_id,bridge_type
chapter5::bodily_sign_reading,chapter5::durability_testing,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_sign_reading,chapter5::embodied_standardisation,3,1.7320508075688772,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_sign_reading,chapter5::habit_repetition,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_sign_reading,chapter5::persistence_beyond_training,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_sign_reading,chapter5::standard_setting,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::bodily_sign_reading,chapter5::visibility_supervision,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::coercive_correction,chapter5::embodied_standardisation,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::coercive_correction,chapter5::explanatory_reasoning,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::coercive_correction,chapter5::habit_interruption,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::collective_accountability,chapter5::consequence_linkage,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::collective_accountability,chapter5::lateral_surveillance,3,1.7320508075688772,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::collective_accountability,chapter5::peer_correction,3,1.7320508075688772,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::collective_accountability,chapter5::visibility_supervision,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::competitive_pressure,chapter5::factionalisation_risk,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::competitive_pressure,chapter5::group_standard_imposition,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::competitive_pressure,chapter5::unstable_group_cohesion,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::consequence_linkage,chapter5::explanatory_reasoning,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::consequence_linkage,chapter5::habit_interruption,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::consequence_linkage,chapter5::habit_repetition,3,1.7320508075688772,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::consequence_linkage,chapter5::lateral_surveillance,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::consequence_linkage,chapter5::motivational_activation,3,1.7320508075688772,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::consequence_linkage,chapter5::peer_correction,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::consequence_linkage,chapter5::persistence_beyond_training,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::consequence_linkage,chapter5::psychological_uncertainty,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::consequence_linkage,chapter5::ritualised_unity,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::consequence_linkage,chapter5::symbolic_cohesion,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::consequence_linkage,chapter5::visibility_supervision,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::durability_testing,chapter5::embodied_standardisation,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::durability_testing,chapter5::habit_repetition,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::durability_testing,chapter5::persistence_beyond_training,4,2,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::durability_testing,chapter5::temporal_control,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::embodied_standardisation,chapter5::habit_interruption,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::embodied_standardisation,chapter5::habit_repetition,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::embodied_standardisation,chapter5::psychological_uncertainty,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::embodied_standardisation,chapter5::ritualised_unity,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::embodied_standardisation,chapter5::standard_setting,3,1.7320508075688772,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::embodied_standardisation,chapter5::symbolic_coercion,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::embodied_standardisation,chapter5::visibility_supervision,3,1.7320508075688772,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::equal_standard_enforcement,chapter5::group_standard_imposition,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::equal_standard_enforcement,chapter5::unstable_group_cohesion,3,1.7320508075688772,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::explanatory_reasoning,chapter5::motivational_activation,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::explanatory_reasoning,chapter5::psychological_uncertainty,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::explanatory_reasoning,chapter5::relational_influence,5,2.23606797749979,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::explanatory_reasoning,chapter5::ritualised_unity,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::explanatory_reasoning,chapter5::standard_setting,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::explanatory_reasoning,chapter5::symbolic_coercion,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::explanatory_reasoning,chapter5::symbolic_cohesion,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::factionalisation_risk,chapter5::group_standard_imposition,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::factionalisation_risk,chapter5::unstable_group_cohesion,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::group_standard_imposition,chapter5::unstable_group_cohesion,3,1.7320508075688772,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::habit_repetition,chapter5::persistence_beyond_training,5,2.23606797749979,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::habit_repetition,chapter5::reciprocal_obligation,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::habit_repetition,chapter5::standard_setting,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::habit_repetition,chapter5::visibility_supervision,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::lateral_surveillance,chapter5::peer_correction,3,1.7320508075688772,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::motivational_activation,chapter5::relational_influence,6,2.449489742783178,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::motivational_activation,chapter5::ritualised_unity,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::motivational_activation,chapter5::standard_setting,3,1.7320508075688772,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::motivational_activation,chapter5::symbolic_cohesion,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::motivational_activation,chapter5::unstable_group_cohesion,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::persistence_beyond_training,chapter5::standard_setting,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::psychological_uncertainty,chapter5::relational_influence,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::psychological_uncertainty,chapter5::ritualised_unity,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::psychological_uncertainty,chapter5::standard_setting,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::psychological_uncertainty,chapter5::symbolic_coercion,3,1.7320508075688772,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::psychological_uncertainty,chapter5::visibility_supervision,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::reciprocal_obligation,chapter5::standard_setting,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::reciprocal_obligation,chapter5::visibility_supervision,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::relational_influence,chapter5::standard_setting,2,1.4142135623730951,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::relational_influence,chapter5::symbolic_coercion,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::relational_influence,chapter5::unstable_group_cohesion,1,1,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
chapter5::ritualised_unity,chapter5::symbolic_cohesion,4,2,"rgba(50,50,50,0.34)",FALSE,FALSE,<b>Aggregate chapter co-occurrence</b><br>This edge joins two codes that co-occurred in at least one bounded thematic cluster after group-specific nodes were collapsed.,NA,middle,0,0,#ffffff,NA,NA,within-chapter co-occurrence
